order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,shipping_region,customer_segment,discount_applied,returned
ORD-00841,CLI-0160,2025-08-16,food,Frutos secos,5,78.33,391.65,paypal,norte,new,0,0
ORD-00535,CLI-0429,2025-07-14,clothing,Pantalón chino,5,40.88,204.4,debit_card,centro,returning,0.1,0
ORD-00654,CLI-0439,2025-08-17,beauty,Crema facial,4,133.76,535.04,paypal,norte,returning,0.1,0
ORD-00451,CLI-0269,2025-07-02,food,Miel artesanal,3,46.17,138.51,credit_card,este,new,0.05,0
ORD-01676,CLI-0460,2025-09-01,food,Frutos secos,5,65.54,327.7,paypal,este,vip,0,1
ORD-00119,CLI-0249,2025-09-25,electronics,Laptop,5,423.09,2115.45,credit_card,oeste,new,0,0
ORD-01282,CLI-0498,2025-09-18,beauty,Protector solar,1,11.09,11.09,debit_card,sur,returning,0,0
ORD-01863,CLI-0413,2025-08-10,beauty,Mascarilla,4,141.0,564.0,debit_card,este,returning,0.15,0
ORD-00770,CLI-0138,2025-09-12,food,Té matcha,4,85.58,342.32,bank_transfer,norte,vip,0.05,0
ORD-01506,CLI-0004,2025-07-18,beauty,Sérum vitamina C,2,43.0,86.0,paypal,este,vip,0.3,0
ORD-00231,CLI-0335,2025-09-20,electronics,Cargador USB-C,1,485.16,485.16,paypal,centro,vip,0.05,0
ORD-00318,CLI-0413,2025-08-27,clothing,Calcetines pack,2,30.42,60.84,bank_transfer,norte,new,0,0
ORD-00163,CLI-0415,2025-07-23,beauty,Bálsamo labial,4,129.41,517.64,bank_transfer,centro,new,0,0
ORD-01634,CLI-0174,2025-09-05,home,Marco fotos,3,93.75,281.25,paypal,este,vip,0.1,0
ORD-00891,CLI-0086,2025-09-01,clothing,Pantalón chino,5,129.81,649.05,debit_card,centro,returning,0.3,0
ORD-00251,CLI-0329,2025-08-08,food,Frutos secos,4,121.73,486.92,debit_card,oeste,vip,0,0
ORD-00021,CLI-0321,2025-07-06,electronics,Teclado mecánico,1,437.45,437.45,debit_card,este,vip,0,0
ORD-00769,CLI-0014,2025-09-07,electronics,Monitor 24,1,233.68,233.68,debit_card,sur,new,0.3,0
ORD-01721,CLI-0151,2025-08-07,clothing,Gorra,3,69.16,207.48,debit_card,norte,vip,0.2,0
ORD-01996,CLI-0358,2025-08-27,clothing,Bufanda,1,73.06,73.06,credit_card,oeste,returning,0,0
ORD-01027,CLI-0241,2025-09-08,electronics,Teclado mecánico,2,316.37,632.74,bank_transfer,norte,vip,0,1
ORD-01734,CLI-0464,2025-07-11,clothing,Pantalón chino,1,90.19,90.19,debit_card,este,new,0.1,0
ORD-01405,CLI-0484,2025-07-23,beauty,Crema facial,4,17.38,69.52,paypal,sur,returning,0.15,0
ORD-00198,CLI-0357,2025-08-21,food,Café gourmet,4,68.77,275.08,credit_card,centro,vip,0.1,0
ORD-01744,CLI-0177,2025-09-13,home,Cojín,3,91.68,275.04,debit_card,este,returning,0.15,0
ORD-00422,CLI-0354,2025-08-26,food,Pasta italiana,4,105.79,423.16,bank_transfer,este,vip,0,1
ORD-01186,CLI-0377,2025-09-30,clothing,Pantalón chino,1,65.66,65.66,paypal,sur,vip,0.2,0
ORD-01716,CLI-0380,2025-08-16,beauty,Sérum vitamina C,1,68.83,68.83,debit_card,centro,new,0.15,0
ORD-00065,CLI-0270,2025-08-27,home,Reloj pared,1,65.6,65.6,debit_card,este,vip,0.2,0
ORD-01807,CLI-0040,2025-08-14,beauty,Mascarilla,4,40.35,161.4,bank_transfer,centro,vip,0.05,0
ORD-00364,CLI-0098,2025-08-27,electronics,Webcam HD,-1,208.64,-208.64,bank_transfer,este,returning,0.1,0
ORD-00205,CLI-0263,2025-09-11,electronics,Laptop,4,300.2,1200.8,bank_transfer,oeste,vip,0.15,0
ORD-00425,CLI-0137,2025-08-08,beauty,Protector solar,1,140.67,140.67,paypal,sur,vip,0,0
ORD-01235,CLI-0054,2025-08-17,clothing,Chaqueta,1,83.82,83.82,credit_card,norte,vip,0.05,0
ORD-00229,CLI-0265,2025-09-19,food,Chocolate belga,4,123.21,492.84,credit_card,oeste,new,0,0
ORD-00083,CLI-0377,2025-09-07,food,Chocolate belga,2,29.57,59.14,credit_card,sur,new,0,0
ORD-00683,CLI-0485,2025-07-01,food,Chocolate belga,5,93.05,465.25,debit_card,norte,vip,0.2,0
ORD-00705,CLI-0103,2025-08-14,electronics,Cargador USB-C,3,235.05,705.15,bank_transfer,oeste,returning,0.2,0
ORD-01440,CLI-0145,2025-07-24,food,Pasta italiana,3,73.35,220.05,paypal,este,returning,0.3,0
ORD-01783,CLI-0276,2025-09-14,electronics,Auriculares BT,4,222.26,889.04,debit_card,oeste,returning,0,0
ORD-00419,CLI-0254,2025-08-04,electronics,Laptop,4,488.82,1955.28,paypal,norte,vip,0,0
ORD-00411,CLI-0197,2025-07-10,electronics,Cargador USB-C,5,463.93,2319.65,paypal,centro,returning,0.3,0
ORD-00087,CLI-0132,2025-08-22,beauty,Champú natural,3,93.74,281.22,bank_transfer,centro,returning,0.1,0
ORD-01366,CLI-0308,2025-07-23,beauty,Protector solar,2,148.94,297.88,debit_card,sur,vip,0.05,0
ORD-01182,CLI-0050,2025-07-22,home,Lámpara LED,4,145.21,580.84,bank_transfer,centro,vip,0,0
ORD-00548,CLI-0194,2025-09-09,food,Salsa trufa,3,144.48,433.44,paypal,sur,vip,0,0
ORD-01051,CLI-0279,2025-09-28,electronics,Monitor 24,1,329.02,329.02,debit_card,sur,returning,0,0
ORD-00947,CLI-0091,2025-09-06,electronics,Auriculares BT,4,442.31,1769.24,paypal,oeste,new,0,0
ORD-01520,CLI-0259,2025-09-28,electronics,Laptop,3,403.84,1211.52,credit_card,sur,returning,0.05,0
ORD-00867,CLI-0141,2025-09-07,electronics,Auriculares BT,2,477.6,955.2,paypal,norte,vip,0.2,0
ORD-01719,CLI-0154,2025-09-06,electronics,Auriculares BT,3,80.57,241.71,bank_transfer,centro,vip,0,0
ORD-01232,CLI-0444,2025-09-11,beauty,Protector solar,3,14.17,42.51,credit_card,oeste,vip,0.1,0
ORD-01496,CLI-0218,2025-08-12,food,Salsa trufa,3,22.95,68.85,credit_card,este,vip,0.2,0
ORD-00920,CLI-0005,2025-07-21,electronics,SSD 1TB,5,438.72,2193.6,paypal,este,returning,0.15,0
ORD-01471,CLI-0289,2025-09-21,food,Miel artesanal,4,143.34,573.36,debit_card,norte,new,0,0
ORD-01626,CLI-0003,2025-09-18,clothing,Calcetines pack,5,30.58,152.9,paypal,centro,vip,0.2,0
ORD-01731,CLI-0155,2025-08-22,food,Café gourmet,5,82.71,413.55,bank_transfer,sur,returning,0,0
ORD-00568,CLI-0442,2025-08-20,clothing,Calcetines pack,4,24.38,97.52,bank_transfer,oeste,returning,0.15,0
ORD-00792,CLI-0042,2025-09-04,home,Espejo,3,9.88,29.64,debit_card,este,vip,0,0
ORD-01787,CLI-0487,2025-07-01,home,Vela aromática,4,93.39,373.56,credit_card,norte,new,0,1
ORD-01860,CLI-0369,2025-09-13,beauty,Champú natural,4,63.74,254.96,bank_transfer,norte,vip,0,0
ORD-00355,CLI-0467,2025-07-16,beauty,Crema facial,1,42.78,42.78,paypal,sur,new,0.3,0
ORD-00215,CLI-0416,2025-08-16,food,Aceite oliva,2,53.42,106.84,debit_card,centro,returning,0,0
ORD-00711,CLI-0319,2025-09-16,home,Espejo,2,56.57,113.14,bank_transfer,oeste,vip,0.2,0
ORD-01433,CLI-0199,2025-09-01,beauty,Perfume,5,95.93,479.65,bank_transfer,centro,new,0,0
ORD-00037,CLI-0466,2025-07-04,clothing,Calcetines pack,4,126.74,506.96,paypal,norte,returning,0.1,0
ORD-00759,CLI-0349,2025-07-11,clothing,Calcetines pack,2,41.56,83.12,paypal,centro,returning,0.1,0
ORD-00374,CLI-0479,2025-09-15,beauty,Protector solar,2,46.65,93.3,debit_card,sur,vip,0.05,0
ORD-01075,CLI-0372,2025-08-15,electronics,Auriculares BT,2,32.26,64.52,paypal,oeste,returning,0.05,0
ORD-00062,CLI-0129,2025-09-25,electronics,Laptop,3,150.26,450.78,paypal,este,new,0.3,0
ORD-01302,CLI-0232,2025-09-30,food,Té matcha,2,28.87,57.74,debit_card,oeste,returning,0,0
ORD-01826,CLI-0499,2025-07-02,home,Reloj pared,5,121.02,605.1,bank_transfer,sur,vip,0,1
ORD-00803,CLI-0011,2025-09-14,electronics,SSD 1TB,5,495.75,2478.75,bank_transfer,oeste,returning,0,0
ORD-01090,CLI-0116,2025-09-09,clothing,Pantalón chino,5,27.68,138.4,credit_card,centro,new,0,0
ORD-00950,CLI-0160,2025-09-24,electronics,Cargador USB-C,-4,152.59,-610.36,bank_transfer,oeste,vip,0,0
ORD-01565,CLI-0123,2025-07-03,food,Miel artesanal,1,48.64,48.64,paypal,oeste,new,0.15,0
ORD-00132,CLI-0464,2025-08-18,electronics,Laptop,3,27.65,82.95,credit_card,norte,new,0.1,0
ORD-00524,CLI-0172,2025-07-19,electronics,Mouse gaming,4,454.17,1816.68,debit_card,sur,returning,0.15,0
ORD-01283,CLI-0175,2025-07-19,electronics,Laptop,-4,138.28,-553.12,paypal,centro,returning,0.1,0
ORD-00070,CLI-0382,2025-08-16,home,Reloj pared,4,109.17,436.68,debit_card,sur,vip,0,0
ORD-00130,CLI-0429,2025-08-11,home,Marco fotos,5,122.78,613.9,credit_card,sur,returning,0.1,0
ORD-01516,CLI-0201,2025-08-26,electronics,Webcam HD,1,148.75,148.75,paypal,sur,returning,0.05,0
ORD-00456,CLI-0247,2025-07-06,home,Cojín,2,37.11,74.22,paypal,sur,new,0.1,0
ORD-00735,CLI-0248,2025-08-18,clothing,Sudadera,1,141.97,141.97,bank_transfer,norte,new,0.2,0
ORD-00587,CLI-0116,2025-09-02,clothing,Calcetines pack,4,42.09,168.36,debit_card,oeste,returning,0.15,0
ORD-01886,CLI-0365,2025-07-30,beauty,Sérum vitamina C,5,111.04,555.2,paypal,este,vip,0.05,1
ORD-00917,CLI-0107,2025-07-07,clothing,Sudadera,4,116.21,464.84,debit_card,este,new,0.2,0
ORD-00074,CLI-0290,2025-09-28,food,Pasta italiana,3,6.66,19.98,paypal,sur,new,0.05,0
ORD-01559,CLI-0297,2025-08-05,food,Chocolate belga,5,8.06,40.3,credit_card,centro,vip,0.1,0
ORD-00872,CLI-0293,2025-08-25,electronics,Webcam HD,1,462.37,462.37,debit_card,centro,returning,0.1,0
ORD-00926,CLI-0087,2025-08-30,clothing,Pantalón chino,1,103.85,103.85,debit_card,este,vip,0.15,0
ORD-01456,CLI-0239,2025-07-01,beauty,Mascarilla,2,100.07,200.14,debit_card,oeste,returning,0,0
ORD-00016,CLI-0427,2025-07-24,clothing,Sudadera,2,104.7,209.4,debit_card,este,returning,0,0
ORD-00775,CLI-0291,2025-08-27,beauty,Mascarilla,5,71.19,355.95,bank_transfer,este,returning,0.05,0
ORD-01201,CLI-0082,2025-09-15,electronics,Monitor 24,2,238.96,477.92,credit_card,norte,vip,0,0
ORD-00522,CLI-0357,2025-08-27,food,Pasta italiana,2,31.56,63.12,bank_transfer,norte,returning,0.15,0
ORD-01912,CLI-0026,2025-09-14,home,Espejo,5,30.13,150.65,credit_card,norte,new,0.15,0
ORD-00474,CLI-0038,2025-09-06,clothing,Sudadera,2,27.36,54.72,bank_transfer,sur,vip,0.15,0
ORD-01122,CLI-0438,2025-08-11,electronics,Laptop,3,424.46,1273.38,debit_card,norte,new,0.1,0
ORD-00966,CLI-0352,2025-09-09,electronics,Teclado mecánico,4,48.49,193.96,bank_transfer,sur,vip,0,0
ORD-00149,CLI-0154,2025-07-18,food,Té matcha,4,109.96,439.84,debit_card,oeste,vip,0.2,0
ORD-01703,CLI-0500,2025-07-24,food,Pasta italiana,3,84.52,253.56,paypal,centro,returning,0,0
ORD-00681,CLI-0141,2025-08-13,clothing,Chaqueta,3,36.24,108.72,debit_card,este,vip,0,0
ORD-01378,CLI-0148,2025-07-29,home,Reloj pared,1,43.14,43.14,credit_card,sur,returning,0.2,0
ORD-01089,CLI-0481,2025-09-30,home,Espejo,4,38.46,153.84,credit_card,este,vip,0.1,0
ORD-01481,CLI-0270,2025-09-18,beauty,Protector solar,2,114.15,228.3,paypal,norte,new,0,0
ORD-00256,CLI-0228,2025-08-11,clothing,Chaqueta,3,20.44,61.32,debit_card,,vip,0.1,0
ORD-00693,CLI-0193,2025-07-13,clothing,Zapatillas running,1,11.2,11.2,bank_transfer,oeste,vip,0.3,0
ORD-01777,CLI-0115,2025-07-26,home,Espejo,1,10.47,10.47,debit_card,sur,new,0.05,0
ORD-01889,CLI-0375,2025-08-17,beauty,Champú natural,2,69.06,138.12,bank_transfer,este,new,0.2,0
ORD-00334,CLI-0313,2025-08-15,electronics,SSD 1TB,4,235.69,942.76,credit_card,norte,returning,0.3,0
ORD-00555,CLI-0368,2025-08-09,clothing,Sudadera,1,96.67,96.67,debit_card,centro,vip,0.1,0
ORD-00626,CLI-0296,2025-08-27,clothing,Chaqueta,3,22.09,66.27,credit_card,sur,returning,0.05,0
ORD-01789,CLI-0445,2025-09-07,clothing,Pantalón chino,5,36.07,180.35,debit_card,sur,returning,0.3,0
ORD-01701,CLI-0355,2025-09-12,beauty,Mascarilla,1,127.39,127.39,paypal,norte,vip,0,0
ORD-01929,CLI-0055,2025-09-12,home,Reloj pared,3,54.69,164.07,debit_card,sur,vip,0,0
ORD-00968,CLI-0417,2025-09-25,electronics,Laptop,1,87.51,87.51,credit_card,este,returning,0.1,0
ORD-00200,CLI-0300,2025-09-25,electronics,Teclado mecánico,2,132.27,264.54,debit_card,oeste,new,0.05,0
ORD-00902,CLI-0206,2025-07-24,beauty,Champú natural,1,97.82,97.82,bank_transfer,norte,vip,0,0
ORD-01380,CLI-0477,2025-09-11,electronics,Monitor 24,1,215.86,215.86,bank_transfer,centro,vip,0,0
ORD-01018,CLI-0261,2025-07-30,home,Reloj pared,2,145.94,291.88,paypal,norte,new,0.3,0
ORD-00437,CLI-0278,2025-09-28,home,Marco fotos,3,22.54,67.62,debit_card,este,new,0.05,0
ORD-01493,CLI-0367,2025-09-28,electronics,Webcam HD,4,226.31,905.24,debit_card,centro,returning,0,0
ORD-00416,CLI-0490,2025-09-15,electronics,Monitor 24,5,411.36,2056.8,bank_transfer,este,vip,0,0
ORD-00889,CLI-0425,2025-09-19,electronics,Mouse gaming,1,15.9,15.9,credit_card,este,new,0.15,0
ORD-01023,CLI-0297,2025-07-03,beauty,Protector solar,3,138.62,415.86,bank_transfer,norte,vip,0.3,0
ORD-00561,CLI-0306,2025-09-17,home,Espejo,2,24.56,49.12,debit_card,centro,new,0.15,0
ORD-01604,CLI-0121,2025-09-18,electronics,Mouse gaming,2,211.12,422.24,debit_card,este,new,0,0
ORD-00137,CLI-0091,2025-09-16,electronics,Monitor 24,3,26.24,78.72,bank_transfer,este,new,0.3,0
ORD-00897,CLI-0493,2025-07-17,beauty,Champú natural,-5,29.08,-145.4,paypal,oeste,returning,0.3,0
ORD-00176,CLI-0134,2025-09-23,electronics,Mouse gaming,5,99.87,499.35,paypal,oeste,returning,0,0
ORD-00091,CLI-0325,2025-09-15,electronics,SSD 1TB,5,62.99,314.95,paypal,este,vip,0.3,0
ORD-00287,CLI-0425,2025-09-21,food,Chocolate belga,4,60.72,242.88,paypal,norte,returning,0.05,0
ORD-01811,CLI-0259,2025-08-26,beauty,Bálsamo labial,1,124.33,124.33,paypal,centro,vip,0.05,0
ORD-01983,CLI-0245,2025-09-18,electronics,Monitor 24,2,36.73,73.46,debit_card,sur,new,0.3,0
ORD-01099,CLI-0096,2025-08-21,electronics,Teclado mecánico,5,225.8,1129.0,paypal,sur,returning,0,0
ORD-00297,CLI-0008,2025-07-24,electronics,Auriculares BT,5,168.56,842.8,debit_card,norte,new,0,0
ORD-00894,CLI-0436,2025-08-08,electronics,SSD 1TB,1,203.66,203.66,bank_transfer,norte,returning,0,1
ORD-01923,CLI-0288,2025-07-01,beauty,Perfume,5,75.33,376.65,bank_transfer,oeste,returning,0,0
ORD-00396,CLI-0373,2025-07-11,electronics,Laptop,4,480.84,1923.36,debit_card,norte,vip,0,0
ORD-01903,CLI-0127,2025-09-23,electronics,Cargador USB-C,5,421.04,2105.2,debit_card,este,vip,0.05,0
ORD-00115,CLI-0175,2025-09-07,electronics,Cargador USB-C,4,27.72,110.88,debit_card,norte,new,0.1,0
ORD-00893,CLI-0458,2025-08-20,electronics,Monitor 24,2,459.31,918.62,paypal,centro,vip,0.05,1
ORD-01120,CLI-0196,2025-07-04,home,Lámpara LED,3,83.39,250.17,bank_transfer,centro,new,0.05,0
ORD-01958,CLI-0395,2025-09-10,beauty,Protector solar,1,139.37,139.37,credit_card,este,new,0.15,0
ORD-00379,CLI-0254,2025-07-10,clothing,Chaqueta,4,52.86,211.44,bank_transfer,centro,new,0.2,0
ORD-00225,CLI-0424,2025-08-27,home,Vela aromática,1,89.97,89.97,bank_transfer,centro,vip,0,0
ORD-01364,CLI-0007,2025-08-29,beauty,Perfume,2,149.94,299.88,bank_transfer,sur,returning,0.1,1
ORD-00327,CLI-0400,2025-09-09,food,Frutos secos,4,40.21,160.84,paypal,este,returning,0.3,1
ORD-00386,CLI-0297,2025-09-22,clothing,Pantalón chino,5,128.05,640.25,credit_card,norte,vip,0.05,0
ORD-00794,CLI-0375,2025-07-17,food,Aceite oliva,1,48.15,48.15,credit_card,centro,returning,0.15,0
ORD-01031,CLI-0349,2025-09-04,clothing,Pantalón chino,4,131.94,527.76,paypal,oeste,returning,0.3,0
ORD-01411,CLI-0374,2025-08-11,clothing,Chaqueta,3,73.52,220.56,credit_card,oeste,vip,0,0
ORD-01865,CLI-0048,2025-07-18,food,Miel artesanal,2,133.28,266.56,paypal,centro,new,0.15,0
ORD-00660,CLI-0187,2025-09-28,clothing,Sudadera,1,111.72,111.72,bank_transfer,norte,returning,0.1,1
ORD-01349,CLI-0212,2025-08-30,electronics,Mouse gaming,2,14.05,28.1,paypal,oeste,returning,0.05,0
ORD-01684,CLI-0091,2025-07-27,home,Espejo,2,80.82,161.64,debit_card,oeste,vip,0.2,0
ORD-01662,CLI-0232,2025-07-09,clothing,Zapatillas running,2,118.63,237.26,debit_card,este,returning,0.3,0
ORD-00766,CLI-0344,2025-08-26,food,Café gourmet,3,135.62,406.86,bank_transfer,este,vip,0.2,0
ORD-01579,CLI-0397,2025-07-16,clothing,Camiseta básica,4,57.18,228.72,bank_transfer,norte,vip,0.15,0
ORD-00861,CLI-0362,2025-07-10,beauty,Crema facial,2,112.11,224.22,credit_card,este,vip,0.05,0
ORD-01304,CLI-0278,2025-08-25,home,Espejo,3,19.48,58.44,paypal,oeste,vip,0,0
ORD-00875,CLI-0478,2025-09-19,food,Pasta italiana,4,106.99,427.96,bank_transfer,norte,vip,0,0
ORD-00525,CLI-0056,2025-08-31,beauty,Perfume,1,138.9,138.9,debit_card,oeste,vip,0.15,0
ORD-00345,CLI-0087,2025-09-06,electronics,Auriculares BT,4,331.08,1324.32,paypal,norte,vip,0.05,0
ORD-01562,CLI-0254,2025-08-27,electronics,Cargador USB-C,3,196.55,589.65,paypal,oeste,vip,0.05,0
ORD-00555,CLI-0368,2025-08-09,clothing,Sudadera,1,96.67,96.67,debit_card,centro,vip,0.1,0
ORD-01877,CLI-0202,2025-09-15,electronics,Monitor 24,4,398.42,1593.68,paypal,norte,vip,0,0
ORD-01816,CLI-0358,2025-09-10,electronics,Cargador USB-C,1,248.69,248.69,paypal,norte,returning,0,0
ORD-00936,CLI-0452,2025-09-26,electronics,Teclado mecánico,2,400.39,800.78,credit_card,,returning,0,0
ORD-00697,CLI-0364,2025-07-29,beauty,Mascarilla,1,101.3,101.3,debit_card,norte,new,0.05,1
ORD-00732,CLI-0247,2025-07-03,clothing,Zapatillas running,3,64.33,192.99,paypal,oeste,returning,0,1
ORD-00230,CLI-0003,2025-09-26,beauty,Perfume,1,109.31,109.31,debit_card,este,vip,0,0
ORD-00068,CLI-0478,2025-08-31,electronics,Mouse gaming,5,314.39,1571.95,paypal,sur,returning,0,0
ORD-00635,CLI-0383,2025-09-22,home,Organizador,5,19.88,99.4,paypal,centro,new,0.15,0
ORD-00370,CLI-0237,2025-09-05,electronics,Auriculares BT,1,344.35,344.35,credit_card,centro,vip,0.1,0
ORD-00481,CLI-0074,2025-09-03,electronics,Teclado mecánico,5,300.85,1504.25,debit_card,sur,new,0.1,0
ORD-00150,CLI-0382,2025-08-21,beauty,Crema facial,1,80.19,80.19,paypal,norte,returning,0.3,0
ORD-00648,CLI-0401,2025-08-28,electronics,SSD 1TB,2,408.24,816.48,paypal,este,returning,0,0
ORD-00067,CLI-0383,2025-07-13,electronics,Teclado mecánico,4,66.16,264.64,debit_card,centro,returning,0.15,0
ORD-01381,CLI-0029,2025-08-13,beauty,Champú natural,5,124.77,623.85,bank_transfer,sur,new,0,0
ORD-01172,CLI-0126,2025-07-23,beauty,Sérum vitamina C,2,97.05,194.1,credit_card,este,vip,0,0
ORD-00268,CLI-0483,2025-09-18,food,Pasta italiana,2,7.96,15.92,credit_card,norte,new,0.15,0
ORD-01309,CLI-0007,2025-07-05,beauty,Perfume,5,135.78,678.9,paypal,norte,returning,0,0
ORD-00825,CLI-0300,2025-07-17,home,Vela aromática,3,20.8,62.4,bank_transfer,oeste,new,0.3,0
ORD-01902,CLI-0114,2025-08-26,electronics,Teclado mecánico,5,373.8,1869.0,credit_card,oeste,returning,0.05,1
ORD-01852,CLI-0012,2025-09-21,beauty,Crema facial,5,18.27,91.35,debit_card,sur,new,0.1,0
ORD-00002,CLI-0193,2025-09-09,food,Café gourmet,1,59.5,59.5,bank_transfer,este,vip,0.1,0
ORD-01270,CLI-0396,2025-09-13,electronics,Webcam HD,5,333.18,1665.9,paypal,centro,returning,0.3,0
ORD-01654,CLI-0135,2025-09-12,clothing,Zapatillas running,1,104.96,104.96,debit_card,centro,new,0.05,0
ORD-00506,CLI-0248,2025-08-24,electronics,Monitor 24,5,20.22,101.1,debit_card,centro,new,0.05,0
ORD-01038,CLI-0222,2025-08-23,clothing,Camiseta básica,5,125.95,629.75,debit_card,sur,new,0.3,0
ORD-01954,CLI-0036,2025-08-11,home,Espejo,1,113.32,113.32,bank_transfer,centro,returning,0,0
ORD-00387,CLI-0470,2025-09-20,beauty,Champú natural,2,59.13,118.26,bank_transfer,norte,new,0.3,0
ORD-00341,CLI-0369,2025-09-30,beauty,Protector solar,5,83.43,417.15,debit_card,sur,returning,0.3,0
ORD-01527,CLI-0267,2025-09-05,electronics,Mouse gaming,3,68.91,206.73,credit_card,centro,new,0,0
ORD-01028,CLI-0314,2025-07-10,clothing,Calcetines pack,2,137.71,275.42,bank_transfer,norte,returning,0.15,0
ORD-01457,CLI-0235,2025-07-13,home,Espejo,5,60.31,301.55,paypal,norte,new,0.1,0
ORD-01834,CLI-0216,2025-08-23,food,Aceite oliva,2,94.19,188.38,credit_card,oeste,vip,0,1
ORD-00923,CLI-0034,2025-07-14,food,Pasta italiana,5,45.56,227.8,paypal,centro,returning,0,0
ORD-00815,CLI-0002,2025-09-09,electronics,Mouse gaming,2,220.86,441.72,credit_card,sur,vip,0.1,0
ORD-00310,CLI-0259,2025-09-28,electronics,Teclado mecánico,5,322.85,1614.25,credit_card,este,vip,0,1
ORD-00892,CLI-0176,2025-07-13,electronics,SSD 1TB,1,379.71,379.71,credit_card,centro,new,0,0
ORD-00282,CLI-0156,2025-09-03,beauty,Champú natural,5,146.54,732.7,bank_transfer,centro,vip,0,0
ORD-00479,CLI-0405,2025-09-13,electronics,Cargador USB-C,5,173.73,868.65,debit_card,oeste,vip,0.05,0
ORD-01925,CLI-0297,2025-08-26,beauty,Champú natural,1,10.83,10.83,debit_card,,vip,0.05,0
ORD-00224,CLI-0060,2025-09-06,clothing,Camiseta básica,3,75.01,225.03,paypal,,returning,0.1,0
ORD-00549,CLI-0175,2025-08-24,food,Salsa trufa,5,72.82,364.1,credit_card,oeste,returning,0,0
ORD-01749,CLI-0418,2025-09-28,clothing,Gorra,5,16.53,82.65,bank_transfer,oeste,new,0,0
ORD-00360,CLI-0210,2025-07-08,food,Café gourmet,3,46.8,140.4,debit_card,este,new,0,0
ORD-00049,CLI-0364,2025-09-28,home,Lámpara LED,3,101.93,305.79,bank_transfer,oeste,new,0,0
ORD-00812,CLI-0437,2025-09-22,electronics,Mouse gaming,5,168.22,841.1,credit_card,norte,vip,0,0
ORD-01132,CLI-0492,2025-07-05,clothing,Sudadera,2,48.24,96.48,bank_transfer,sur,returning,0,0
ORD-00526,CLI-0463,2025-07-13,electronics,Laptop,2,408.27,816.54,credit_card,este,vip,0.1,0
ORD-00409,CLI-0009,2025-09-16,home,Cojín,2,36.0,72.0,paypal,oeste,vip,0,0
ORD-00663,CLI-0285,2025-07-03,home,Espejo,3,146.25,438.75,bank_transfer,este,vip,0.3,0
ORD-01494,CLI-0063,2025-07-17,home,Marco fotos,3,140.59,421.77,debit_card,centro,vip,0.05,0
ORD-00289,CLI-0235,2025-07-18,home,Organizador,3,22.11,66.33,debit_card,centro,vip,0.2,0
ORD-01094,CLI-0279,2025-09-23,clothing,Zapatillas running,2,9.74,19.48,bank_transfer,sur,vip,0.05,0
ORD-00212,CLI-0098,2025-09-28,beauty,Perfume,3,24.52,73.56,paypal,este,vip,0,1
ORD-01977,CLI-0418,2025-09-21,food,Pasta italiana,2,117.26,234.52,credit_card,centro,returning,0,0
ORD-00235,CLI-0183,2025-09-06,beauty,Mascarilla,2,97.92,195.84,paypal,oeste,vip,0,1
ORD-01121,CLI-0206,2025-09-25,food,Chocolate belga,5,102.53,512.65,debit_card,este,vip,0,0
ORD-01164,CLI-0417,2025-08-05,clothing,Camiseta básica,1,111.93,111.93,paypal,centro,new,0.2,0
ORD-00462,CLI-0264,2025-07-09,electronics,Cargador USB-C,4,18.6,74.4,credit_card,oeste,returning,0,0
ORD-00020,CLI-0204,2025-08-15,electronics,SSD 1TB,4,319.18,1276.72,credit_card,oeste,new,0.05,1
ORD-01032,CLI-0357,2025-09-22,electronics,Laptop,1,330.17,330.17,debit_card,este,new,0,0
ORD-01618,CLI-0321,2025-09-01,food,Aceite oliva,5,63.56,317.8,paypal,norte,new,0,1
ORD-01982,CLI-0197,2025-09-05,food,Salsa trufa,3,46.7,140.1,credit_card,oeste,vip,0,0
ORD-01762,CLI-0416,2025-09-27,electronics,Auriculares BT,1,455.03,455.03,paypal,sur,returning,0.2,0
ORD-01571,CLI-0068,2025-08-27,food,Pasta italiana,5,144.2,721.0,credit_card,centro,vip,0.05,1
ORD-01288,CLI-0143,2025-09-09,electronics,Webcam HD,1,58.27,58.27,bank_transfer,norte,vip,0.1,0
ORD-00154,CLI-0404,2025-07-20,beauty,Mascarilla,3,85.36,256.08,bank_transfer,sur,returning,0.2,1
ORD-01661,CLI-0443,2025-09-11,home,Organizador,1,72.38,72.38,paypal,sur,returning,0.15,0
ORD-00350,CLI-0447,2025-08-23,home,Cojín,2,148.77,297.54,paypal,este,vip,0.2,0
